Start Date,End Date,Duration (in seconds),Finished,Recorded Date,Response ID,User Language,Consent,Nationality,PID,Group,Own words,More or less,More or less info used,Effectiveness,Precision,Precision info used,Precision info - just CI,Precision info - CI included at all,Understandable,Helpful,Actionable,Concise,Attention1,Credible,Recommendation,Q1,Q2,Q3,Q4,Q5,Q9,Q7a,Q8,Q10,Q11,Q6,Q13a,Q13b,Q12,Q7b,Attention2,Stat experience,SBMH experience,PROLIFIC_PID,NUMScore,NUMZ,NUMRank
3/27/2024 11:30,3/27/2024 11:36,402,TRUE,3/27/2024 11:37,R_3GOateb4LM822dz,EN,I consent to participate in this study.,United States,5bdcbbce2562330001b8f68a,1,Depression programs help more students avoid becoming depressed,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",5,5,"95% Confidence Interval [-0.20, -0.04]",1,1,Agree,Agree,Somewhat disagree,Agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,18,,,,2,Green,35,10,5bdcbbce2562330001b8f68a,6,0.843,80.04%
3/27/2024 11:36,3/27/2024 12:09,1966,TRUE,3/27/2024 12:09,R_2AWmJH9Jnc2OzRC,EN,I consent to participate in this study.,United States,61351c3a1e3e96156bc86116,1,Depression symptoms in students were negatively correlated with students' placement in depression prevention programs. This difference in symptoms was somewhere between -0.04 and -0.20.,Unsure,,3 - Somewhat effective,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,90,,60,,,,,,,,18,,,,25,Green,50,10,61351c3a1e3e96156bc86116,7,1.363,91.36%
3/27/2024 11:50,3/27/2024 12:05,872,TRUE,3/27/2024 12:05,R_3CBzZa7uARyyq8x,EN,I consent to participate in this study.,United States,5c4d5328889752000156a11d,1,"Evidence synthesis analysis of studies involving tens of thousands of students indicates students exposed to school-based depression prevention programs had an average of 12 percent fewer depression symptoms than those who had not, with a 95 percent confidence interval.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",2,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Agree,Somewhat disagree,Strongly agree,Strongly disagree,Agree,Somewhat agree,90,,86,,,,,,,,18,,,,25,Green,24,0,5c4d5328889752000156a11d,7,1.363,91.36%
3/27/2024 11:12,3/27/2024 11:24,687,TRUE,3/27/2024 11:24,R_3zvX1xA4kPDbHhk,EN,I consent to participate in this study.,United States,58b2338a898c2e0001a5ca56,1,Freakin low confidence level with barely  lowered depression. sounds like a wste of time.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,95% Confidence Interval [-0.20, -0.04]",1,5,"95% Confidence Interval [-0.20, -0.04]",1,1,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Neither agree or disagree,90,,120,,,,,,,,6,,,8,,Green,0,0,58b2338a898c2e0001a5ca56,5,-0.113,45.50%
3/27/2024 11:15,3/27/2024 11:41,1549,TRUE,3/27/2024 11:41,R_1qUq5nRArDQY0zD,EN,I consent to participate in this study.,United States,5dd9f4ed16d10c96e079f1f4,1,"From studies done, students have lower depression symptoms in preventative programs contrasted to students who were not.  ",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",5,5,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Agree,Strongly agree,60,268,,,20,,,,,200,,,,,,Green,50,86,5dd9f4ed16d10c96e079f1f4,4,-0.523,30.05%
3/27/2024 10:54,3/27/2024 10:59,291,TRUE,3/27/2024 10:59,R_5FncK2Eem5zXI9l,EN,I consent to participate in this study.,United States,6384ec504af00dd4483f521e,1,Groups designed to reduce depression have positive results in students,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",3 - Somewhat effective,4,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Strongly disagree,Neither agree or disagree,Agree,90,,60,,,,,,,,18,,,,17.5,Green,60,70,6384ec504af00dd4483f521e,6,0.843,80.04%
3/27/2024 18:34,3/27/2024 18:49,876,TRUE,3/27/2024 18:49,R_6Of7XhAiwDvPmuv,EN,I consent to participate in this study.,United States,59c65eb83306be000195bb01,1,"I can't understand these findings since don't know if ""-0.12"" is a small or a large difference in symptoms. Is it 12% of one symptom or some other metric?  I would need a lot more information.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,95% Confidence Interval [-0.20, -0.04]",2,2,"95% Confidence Interval [-0.20, -0.04]",1,1,Disagree,Disagree,Disagree,Agree,Strongly disagree,Somewhat disagree,Neither agree or disagree,90,,84,,,,25,,,,,,20,,,Green,20,0,59c65eb83306be000195bb01,9,2.213,98.66%
3/27/2024 10:25,3/27/2024 10:37,705,TRUE,3/27/2024 10:37,R_50NegOgIUsxRvjJ,EN,I consent to participate in this study.,United States,5e5563b04b7e8c5619b3cdea,1,I would not know how to describe the finding to a colleague in my own words. I would have to look it up and try to remember what that means. ,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",4,4,"95% Confidence Interval [-0.20, -0.04]",1,1,Disagree,Neither agree or disagree,Disagree,Agree,Strongly disagree,Neither agree or disagree,Agree,95,268,,,20,,,,,80,,,,,,Green,11,0,5e5563b04b7e8c5619b3cdea,5,0.067,52.67%
3/27/2024 10:49,3/27/2024 11:09,1200,TRUE,3/27/2024 11:09,R_3D14XibZZR2It6W,EN,I consent to participate in this study.,United States,5d3268a52b53a200195ebc30,1,I would say that the depression prevention programs are actually working because it is showing less depression in the students that are taking the programs,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",3 - Somewhat effective,4,"95% Confidence Interval [-0.20, -0.04]",1,1,Disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Neither agree or disagree,Somewhat agree,100,268,,,5,,,,6,,,,,,,Green,1,1,5d3268a52b53a200195ebc30,4,-0.76,22.36%
3/27/2024 10:18,3/27/2024 10:26,472,TRUE,3/27/2024 10:26,R_231YRTHyjzyoYa7,EN,I consent to participate in this study.,United States,65e886a63bfa2494e050e4d7,1,I would see this as these students had a better understanding of these feelings and applying practices learnt in their course to themselves when needed,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,95% Confidence Interval [-0.20, -0.04]",5,6 - Very precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,75,268,,,17,,,,16,,,,,,,Green,35,20,65e886a63bfa2494e050e4d7,3,-1.317,9.39%
3/27/2024 12:57,3/27/2024 13:06,517,TRUE,3/27/2024 13:06,R_1mOpsknjZu9EsEh,EN,I consent to participate in this study.,United States,62b601e089d3d1134aed066b,1,In a study of students in depression prevention programs had lower depression symptoms compared to students in control groups.,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",3 - Somewhat effective,5,"95% Confidence Interval [-0.20, -0.04]",1,1,Strongly disagree,Somewhat agree,Somewhat disagree,Agree,Strongly disagree,Agree,Agree,75,278,,14,,25,,,,,,,,,,Green,0,0,62b601e089d3d1134aed066b,3,-1.058,14.50%
3/29/2024 13:16,3/29/2024 13:34,1095,TRUE,3/29/2024 13:34,R_3tg0msx2ObZAcPD,EN,I consent to participate in this study.,United States,55aa6c2ffdf99b632940aaaa,1,"It looks like depression prevention programs work to decrease depression symptoms BUT i've forgotten the definitions of confidence interval, so I can't tell how STRONG the evidence is.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",3 - Somewhat effective,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat disagree,Somewhat disagree,Disagree,Somewhat agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,90,,60,,,,,,,,18,,,,25,Green,25,25,55aa6c2ffdf99b632940aaaa,7,1.363,91.36%
3/27/2024 10:02,3/27/2024 10:18,978,TRUE,3/27/2024 10:18,R_2QGkHqIV3eMs4GS,EN,I consent to participate in this study.,United States,65e537f5dbc347495ce3c059,1,It looks like students in depression prevention programs experienced lower levels of depression symptoms. It shows a small improvement in depression symptoms. It seems to show that the prevention programs do work and are beneficial.,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",4,4,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Agree,Strongly agree,90,,0.84,,,,,,,,18,,,,25,Green,42,1,65e537f5dbc347495ce3c059,7,1.363,91.36%
3/27/2024 10:24,3/27/2024 10:31,379,TRUE,3/27/2024 10:31,R_1fE0pp21O0Ip3nx,EN,I consent to participate in this study.,United States,5c322ff624d16c00015b1818,1,It ranges between -4 and -20 and averages -12 with95% confidence.,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",5,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Somewhat agree,Agree,Agree,Strongly disagree,Neither agree or disagree,Agree,90,,30,,,,,,,,0,,,0,,Green,0,0,5c322ff624d16c00015b1818,5,-0.113,45.50%
3/27/2024 12:53,3/27/2024 13:06,792,TRUE,3/27/2024 13:06,R_5pzYaFOKIZmw20F,EN,I consent to participate in this study.,United States,5de7d10810088f749c347bb6,1,"It reflects the findings that depression prevention programs resulted in lower depression scores, by (I believe) a reduction of 12 %, with a 95% confidence level.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",4,5,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,90,,60,,,,,,,,18,,,,20,Green,73,40,5de7d10810088f749c347bb6,6,0.843,80.04%
3/28/2024 4:37,3/28/2024 4:47,590,TRUE,3/28/2024 4:47,R_5qg40D1OiGgadhP,EN,I consent to participate in this study.,United States,6151f8d17451289b4a59a6a8,1,"It says de4pression is part of education; that prevention works (sort of); math part: not sure i understand, but numbers do not look good.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",5,1,"95% Confidence Interval [-0.20, -0.04]",1,1,Agree,Somewhat agree,Disagree,Agree,Disagree,Neither agree or disagree,Disagree,75,263,,14,,25,,,,,,,,,,Green,0,0,6151f8d17451289b4a59a6a8,3,-1.058,14.50%
3/27/2024 10:58,3/27/2024 11:14,978,TRUE,3/27/2024 11:14,R_12EV3LNfQ0PFrNu,EN,I consent to participate in this study.,United States,6100d6335e103653299462e0,1,It seems like depression prevention programs are beneficial to students as the students involved in these programs had lower depression symptoms in comparison to those students who weren't in these programs (control groups). ,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12",4,4,"95% Confidence Interval [-0.20, -0.04]",1,1,Agree,Agree,Somewhat agree,Agree,Strongly disagree,Agree,Somewhat agree,90,,30,,,,,,,,5.5,,,24,,Green,46,15,6100d6335e103653299462e0,6,0.51,69.50%
3/27/2024 11:52,3/27/2024 12:00,458,TRUE,3/27/2024 12:00,R_5t1N1ikojHZjy1z,EN,I consent to participate in this study.,United States,62e31131dd8b248409c9fcb3,1,It seems that the depression prevention programs in schools are relatively successful.,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",4,4,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Somewhat agree,Agree,90,,30,,,,,,,,18,,,,10,Green,70,0,62e31131dd8b248409c9fcb3,6,0.843,80.04%
3/27/2024 11:15,3/27/2024 11:25,591,TRUE,3/27/2024 11:25,R_10HBTIP6xdIR7YB,EN,I consent to participate in this study.,United States,645a9e5eb7c78e0ec07bfdc3,1,It was found that students that participated in depression prevention programs at school had a 12% decrease in depression symptoms ,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",3 - Somewhat effective,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,90,,60,,,,,,,,18,,,,20,Green,2,2,645a9e5eb7c78e0ec07bfdc3,6,0.843,80.04%
3/27/2024 9:59,3/27/2024 10:05,415,TRUE,3/27/2024 10:06,R_5mxD3anKlkrdQtj,EN,I consent to participate in this study.,United States,651eea44194fa8c200606af7,1,Means that the programs seem to have a positive outcome,Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups,Standardized mean difference = -0.12,95% Confidence Interval [-0.20, -0.04]",3 - Somewhat effective,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Somewhat agree,Neither agree or disagree,Somewhat agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,75,268,,,20,,,,,80,,,,,,Green,50,39,651eea44194fa8c200606af7,5,0.067,52.67%
3/27/2024 12:00,3/27/2024 12:09,530,TRUE,3/27/2024 12:09,R_2VrU90JASjfbXHJ,EN,I consent to participate in this study.,United States,5eb2de44f2dbc90894711df3,1,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups. However, I am unclear of the methods used to weight and screen out any studies considered.",Less,"On average, students in depression prevention programs had lower depression symptoms compared to students in control groups",3 - Somewhat effective,3 - Somewhat precise,"95% Confidence Interval [-0.20, -0.04]",1,1,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree or disagree,Neither agree or disagree,90,,84,,,,30,,,,,27,,,,Green,30,30,5eb2de44f2dbc90894711df3,7,1.191,88.32%
